name,commonName_new,scientificName_new,status_new,listUpdate,commonName_old,scientificName_old,status_old
Sterna nereis nereis,,,,removed,Fairy Tern,Sterna nereis,Vulnerable
"Teyl sp. (BY Main 1953/2683, 1984/13)",,,,removed,Minnivale Trapdoor Spider,"Teyl sp. (BY Main 1953/2683, 1984/13)",Critically endangered
Thalassarche cauta (Thalassarche cauta cauta),,,,removed,Shy Albatross,Thalassarche cauta,Vulnerable and Migratory birds protected under international agreement
Thalassarche steadi (Thalassarche cauta steadi),,,,removed,White-capped Albatross,Thalassarche steadi,Vulnerable and Migratory birds protected under international agreement
Trichosurus vulpecula arnhemensis (Kimberley),,,,removed,Northern Brushtail Possum (kimberley),Trichosurus vulpecula arnhemensis,Vulnerable
Tringa cinerea (Xenus cinereus),,,,removed,,Tringa cinerea,Migratory birds protected under international agreement
Tringa hypoleucos (Actitis hypoleucos),,,,removed,Common Sandpiper,Actitis hypoleucos,Migratory birds protected under international agreement
Tryngites subruficollis,,,,removed,Buff-breasted Sandpiper,Tryngites subruficollis,Migratory birds protected under international agreement
Zaglossus bruijnii,,,,removed,Western Long-beaked Echidna,Zaglossus bruijnii,Presumed extinct
Acacia glaucocaesia,,,,removed,,Acacia glaucocaesia,Priority 3: Poorly-known species
Acacia karina,,,,removed,,Acacia karina,Priority 1: Poorly-known species
Acacia sp. East Fortescue (J. Bull & D. Roberts ONS A 27.01),,,,removed,,Acacia sp. East Fortescue (J.Bull & D.Roberts ONS A 27.01),Priority 1: Poorly-known species
Actinoschoenus glabrispiculus,,,,removed,Smooth Actinoschoenus,Actinoschoenus glabrispiculus,Priority 3: Poorly-known species
Actinoschoenus quadricostatus,,,,removed,Four-ribbed Actinoschoenus,Actinoschoenus quadricostatus,Priority 1: Poorly-known species
Actinoschoenus ramosus,,,,removed,Soft Actinoschoenus,Actinoschoenus ramosus,Priority 3: Poorly-known species
Alyogyne sp. Rockingham (G.J. Keighery 14463) PN,,,,removed,,Alyogyne sp. Rockingham (G.J.Keighery 14463),Priority 2: Poorly-known species
Amanita griseibrunnea,,,,removed,,Amanita griseibrunnea,Priority 2: Poorly-known species
Apium prostratum subsp. Porongurup Range (G.J. Keighery 8631),,,,removed,,Apium prostratum subsp. Porongurup Range (G.J.Keighery 8631),Endangered
Arthrostylis aphylla,,,,removed,,Arthrostylis aphylla,Priority 2: Poorly-known species
Asplenium obtusatum subsp. northlandicum,,,,removed,Shore Spleenwort,Asplenium obtusatum subsp. northlandicum,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Asterolasia nivea,,,,removed,Bindoon Starbush,Asterolasia nivea,Vulnerable
Asterolasia pallida subsp. hyalina,,,,removed,,Asterolasia pallida subsp. hyalina,Priority 2: Poorly-known species
Asterolasia sp. Kalgan River (S. Barrett 1522),,,,removed,,Asterolasia sp. Kalgan River (S.Barrett 1522),Vulnerable
Astroloma chloranthum,,,,removed,,Astroloma chloranthum,Priority 2: Poorly-known species
Astroloma inopinatum,,,,removed,,Astroloma inopinatum,Priority 1: Poorly-known species
Astroloma sp. Dumbleyung (A.J.G. Wilson 146),,,,removed,,Astroloma sp. Dumbleyung (A.J.G.Wilson 146),Priority 3: Poorly-known species
Astroloma sp. sessile leaf (J.L. Robson 657) PN,,,,removed,,Astroloma sp. sessile leaf (J.L.Robson 657),Priority 2: Poorly-known species
Austrostipa blackii,,,,removed,Crested Spear-grass,Austrostipa blackii,Priority 3: Poorly-known species
Austrostipa bronwenae,,,,removed,,Austrostipa bronwenae,Endangered
Austrostipa sp. Cairn Hill (M.E. Trudgen 21176),,,,removed,,Austrostipa sp. Cairn Hill (M.E.Trudgen 21176),Priority 3: Poorly-known species
Austrostipa sp. Carlingup Road (S. Kern & R. Jasper LCH 18459),,,,removed,,Austrostipa sp. Carlingup Road (S.Kern & R.Jasper LCH 18459),Priority 1: Poorly-known species
Austrostipa sp. Dowerin (G. Wiehl F 8004),,,,removed,,Austrostipa sp. Dowerin (G. Wiehl F 8004),Priority 2: Poorly-known species
Austrostipa sp. Koorda (Anonymous s.n. PERTH 08730202),,,,removed,,Austrostipa sp. Koorda (Anonymous s.n. PERTH 08730202),Priority 1: Poorly-known species
Austrostipa sp. Mt Holland (W.A. Thompson & J. Allen 948),,,,removed,,Austrostipa sp. Mt Holland (W.A.Thompson & J.Allen 948),Priority 1: Poorly-known species
Austrostipa sp. Ravensthorpe Range (A. Markey & J. Allen 6261),,,,removed,,Austrostipa sp. Ravensthorpe Range (A.Markey & J.Allen 6261),Priority 1: Poorly-known species
Baeckea grandibracteata subsp. Parker Range (K. Newbey 9270),,,,removed,,Baeckea grandibracteata subsp. Parker Range (K.R.Newbey 9270),Priority 3: Poorly-known species
Baeckea sp. Baladjie (P.J. Spencer 24),,,,removed,,Baeckea sp. Baladjie (P.J.Spencer 24),Priority 1: Poorly-known species
Baeckea sp. Beringbooding (A.R. Main 11/9/1957),,,,removed,,Baeckea sp. Beringbooding (A.R.Main 11/9/1957),Priority 1: Poorly-known species
Baeckea sp. Blue Haze Mine (P. Armstrong 06/910),,,,removed,,Baeckea sp. Blue Haze Mine (P.Armstrong 06/910),Priority 1: Poorly-known species
Baeckea sp. Bulla Bulling (D.J.E. Whibley 4648),,,,removed,,Baeckea sp. Bulla Bulling (D.J.E.Whibley 4648),Priority 1: Poorly-known species
Baeckea sp. Bungalbin Hill (B.J. Lepschi & L.A. Craven 4586),,,,removed,,Baeckea sp. Bungalbin Hill (B.J.Lepschi & L.A.Craven 4586),Priority 3: Poorly-known species
Baeckea sp. Crossroads (B.L. Rye & M.E. Trudgen 241186),,,,removed,,Baeckea sp. Crossroads (B.L.Rye & M.E.Trudgen 241186),Priority 1: Poorly-known species
Baeckea sp. Die Hardy Range (E. Mattiske J91),,,,removed,,Baeckea sp. Die Hardy Range (E.Mattiske J91),Priority 1: Poorly-known species
Baeckea sp. East Yuna (R. Spjut & C. Edson 7077),,,,removed,,Baeckea sp. East Yuna (R.Spjut & C.Edson 7077),Priority 1: Poorly-known species
Baeckea sp. Elsewhere Road (M.E. Trudgen 5420),,,,removed,,Baeckea sp. Elsewhere Road (M.E.Trudgen 5420),Priority 3: Poorly-known species
Baeckea sp. Eujinyn (J. Buegge D 99),,,,removed,,Baeckea sp. Eujinyn (J.Buegge D99),Priority 1: Poorly-known species
Baeckea sp. Exclamation Lake (M.E. Trudgen 1524),,,,removed,,Baeckea sp. Exclamation Lake (M.E.Trudgen 1524),Priority 1: Poorly-known species
Baeckea sp. Fitzgerald Peaks (P.J. Poli 53),,,,removed,,Baeckea sp. Fitzgerald Peaks (P.J.Poli 53),Priority 2: Poorly-known species
Baeckea sp. Forrestania (K.R. Newbey 1105),,,,removed,,Baeckea sp. Forrestania (K.R.Newbey 1105),Priority 1: Poorly-known species
Baeckea sp. Gnarlbine Rocks (G. Barrett GRH469),,,,removed,,Baeckea sp. Gnarlbine Rocks (G.Barrett GRH 469),Priority 1: Poorly-known species
Baeckea sp. Hatter Hill (K.R. Newbey 3284),,,,removed,,Baeckea sp. Hatter Hill (K.R.Newbey 3284),Priority 3: Poorly-known species
Baeckea sp. Hyden (J.M. Brown 141),,,,removed,,Baeckea sp. Hyden (J.M.Brown 141),Priority 3: Poorly-known species
Baeckea sp. Jaurdi Station (L.W. Sage & F. Hort 2229),,,,removed,,Baeckea sp. Jaurdi Station (L.W.Sage & F.Hort 2229),Priority 2: Poorly-known species
Baeckea sp. Kellerberrin (C.A. Gardner s.n. PERTH 03351009),,,,removed,,Baeckea sp. Kellerberrin (C.A.Gardner s.n. PERTH 03351009),Priority 1: Poorly-known species
Baeckea sp. Koorda (W.E. Blackall 3371),,,,removed,,Baeckea sp. Koorda (W.E.Blackall 3371),Priority 1: Poorly-known species
Baeckea sp. Lake Brown (E. Merrall s.n. 1889),,,,removed,,Baeckea sp. Lake Brown (E.Merrall s.n. 1889),Priority 1: Poorly-known species
Baeckea sp. Lake Cronin (K.R. Newbey 9191),,,,removed,,Baeckea sp. Lake Cronin (K.R.Newbey 9191),Priority 1: Poorly-known species
Baeckea sp. Mt Gibbs (G.F. Craig 7031),,,,removed,,Baeckea sp. Mt Gibbs (G.F.Craig 7031),Priority 2: Poorly-known species
Baeckea sp. Mt Glasse (P.G. Wilson 5717),,,,removed,,Baeckea sp. Mt Glasse (P.G.Wilson 5717),Priority 1: Poorly-known species
Baeckea sp. Mt Jackson (G.J. Keighery 4362),,,,removed,,Baeckea sp. Mt Jackson (G.J.Keighery 4362),Priority 1: Poorly-known species
Baeckea sp. Muntadgin (E.T. Bailey 231),,,,removed,,Baeckea sp. Muntadgin (E.T.Bailey 231),Priority 1: Poorly-known species
Baeckea sp. Narembeen (G.J. Keighery & N. Gibson 3010),,,,removed,,Baeckea sp. Narembeen (G.J.Keighery & N.Gibson 3010),Priority 2: Poorly-known species
Baeckea sp. North Ironcap (R.J. Cranfield 10580),,,,removed,,Baeckea sp. North Ironcap (R.J.Cranfield 10580),Priority 1: Poorly-known species
Baeckea sp. Pigeon Rocks (D. Grace DJP 281),,,,removed,,Baeckea sp. Pigeon Rocks (D.Grace DJP 281),Priority 1: Poorly-known species
Baeckea sp. Sheoaks Rocks (M.E. Trudgen MET5452),,,,removed,,Baeckea sp. Sheoaks Rocks (M.E. Trudgen MET5452),Priority 1: Poorly-known species
Baeckea sp. Stockton Road (M.E. Trudgen MET22077 & B. Rye),,,,removed,,Baeckea sp. Stockton Road (M.E.Trudgen MET22077 & B.Rye),Priority 1: Poorly-known species
Baeckea sp. Tammin (R. Coveny 8319 & B. Habberley),,,,removed,,Baeckea sp. Tammin (R.Coveny 8319 & B.Habberley),Priority 3: Poorly-known species
Baeckea sp. Tampia Hill (J.C. Anway 327),,,,removed,,Baeckea sp. Tampia Hill (J.C. Anway 327),Priority 1: Poorly-known species
Baeckea sp. Three Springs (M.E. Trudgen 5368),,,,removed,,Baeckea sp. Three Springs (M.E.Trudgen 5368),Priority 2: Poorly-known species
Baeckea sp. Wialki (G.M. Storr s.n. 4/10/1958),,,,removed,,Baeckea sp. Wialki (G.M. Storr s.n. 4/10/1958),Priority 1: Poorly-known species
Baeckea sp. Yacke Yackine Dam (K.R. Newbey 9195),,,,removed,,Baeckea sp. Yacke Yackine Dam (K.R.Newbey 9195),Priority 1: Poorly-known species
Banksia densa var. densa,,,,removed,,Banksia densa var. densa,Priority 3: Poorly-known species
Banksia densa var. parva,,,,removed,,Banksia densa var. parva,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Boronia acanthoclada,,,,removed,,Boronia acanthoclada,Priority 2: Poorly-known species
Boronia baeckeacea subsp. patula,,,,removed,,Boronia baeckeacea subsp. patula,Priority 1: Poorly-known species
Boronia clavata,,,,removed,Bremer Boronia,Boronia clavata,Endangered
Boronia crenulata var. angustifolia,,,,removed,,Boronia crenulata var. angustifolia,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Boronia ramosa subsp. lesueurana,,,,removed,,Boronia ramosa subsp. lesueurana,Priority 2: Poorly-known species
Boronia tenuis,,,,removed,Blue Boronia,Boronia tenuis,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Boronia westringioides,,,,removed,,Boronia westringioides,Priority 2: Poorly-known species
Borya sp. Synnot Range (M.D. Barrett MDB 444),,,,removed,,Borya sp. Synnot Range (M.D.Barrett MDB 444),Priority 1: Poorly-known species
Bossiaea sp. Frankland (E.M. Sandiford EMS 896),,,,removed,,Bossiaea sp. Frankland (E.M.Sandiford EMS 896),Priority 1: Poorly-known species
Brachyloma pirara MS,,,,removed,,Brachyloma pirara MS,Priority 2: Poorly-known species
Caesia talingka,,,,removed,,Caesia talingka MS,Priority 2: Poorly-known species
Calamphoreus inflatus,,,,removed,,Calamphoreus inflatus,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Calandrinia sp. Boolardy Station (P. Jayasekara 719-JHR-01) PN,,,,removed,,Calandrinia sp. Boolardy Station (P.Jayasekara 719-JHR-01),Priority 1: Poorly-known species
"Calandrinia sp. Goongarrie (F. Obbens, F. Hort & J. Hort FO 18/13)",,,,removed,,"Calandrinia sp. Goongarrie (F.Obbens, F.Hort & J.Hort FO 18/13)",Priority 1: Poorly-known species
Calandrinia sp. Piawaning (A.C. Beauglehole 12257),,,,removed,,Calandrinia sp. Piawaning (A.C.Beauglehole 12257),Priority 1: Poorly-known species
Calandrinia sp. Widgiemooltha (F. Obbens & E. Reid FO 9/05),,,,removed,Parakeelya,Calandrinia,Priority 1: Poorly-known species
Calotis latiuscula,,,,removed,Leafy Burr-daisy,Calotis latiuscula,Priority 3: Poorly-known species
Calytrix platycheiridia,,,,removed,,Calytrix platycheiridia,Priority 2: Poorly-known species
Calytrix sp. Kennedy Range (A. Markey & S. Dillon 6301),,,,removed,,Calytrix sp. Kennedy Range (A.Markey & S.Dillon 6301),Priority 2: Poorly-known species
Calytrix sp. Tutunup (G.J. Keighery & N. Gibson 2953),,,,removed,,Calytrix sp. Tutunup (G.J.Keighery & N.Gibson 2953),Priority 2: Poorly-known species
Carpobrotus pulcher,,,,removed,,Carpobrotus sp. Lateral Flowers (N.Gibson & M.Lyons 973),Priority 2: Poorly-known species
Centrolepis caespitosa,,,,removed,,Centrolepis caespitosa,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Chamelaucium sp. Canna (G. Keighery s.n. PERTH 02236435),,,,removed,,Chamelaucium sp. Canna (G.J.Keighery s.n. PERTH 02236435),Priority 1: Poorly-known species
Chamelaucium sp. Cape Vancouver (B. Swainson & D. Davidson s.n. PERTH 01259660),,,,removed,,Chamelaucium sp. Cape Vancouver (B.Swainson & D.Davidson s.n. PERTH 01259660),Priority 2: Poorly-known species
Chamelaucium sp. Gingin (N.G. Marchant 6),,,,removed,Gingin Wax,Chamelaucium sp. Gingin (N.G.Marchant 6),Vulnerable
Chamelaucium sp. Mt Frankland (A.S. George 11117),,,,removed,,Chamelaucium sp. Mt Frankland (A.S.George 11117),Priority 3: Poorly-known species
Chamelaucium sp. Nornalup (N.G. Marchant 76/125),,,,removed,,Chamelaucium sp. Nornalup (N.G.Marchant 76/125),Priority 2: Poorly-known species
Chamelaucium sp. S coastal plain (R.D.Royce 4872),,,,removed,Royce's Waxflower,Chamelaucium sp. S coastal plain (R.D.Royce 4872),Vulnerable
Chamelaucium sp. Walpole (P.G. Wilson 6318),,,,removed,,Chamelaucium sp. Walpole (P.G.Wilson 6318),Priority 3: Poorly-known species
Chamelaucium sp. Waychinicup (D. Davidson s.n. PERTH 01486527),,,,removed,,Chamelaucium sp. Waychinicup (D.Davidson s.n. PERTH 01486527),Priority 2: Poorly-known species
Chamelaucium sp. Yoongarillup (G.J. Keighery 3635),,,,removed,,Chamelaucium sp. Yoongarillup (G.J.Keighery 3635),"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Cleome kenneallyi,,,,removed,,Cleome kenneallyi,Priority 2: Poorly-known species
Coleanthera coelophylla,,,,removed,,Coleanthera coelophylla,Priority 1: Poorly-known species
Coleanthera virgata,,,,removed,Hidden Coleanthera,Coleanthera virgata,Presumed extinct
Comesperma pallidum,,,,removed,,Comesperma pallidum,Priority 3: Poorly-known species
Comesperma sp. A Kimberley Flora (D.W. Rust 8),,,,removed,,Comesperma sp. A Kimberley Flora (D.W.Rust 8),Priority 1: Poorly-known species
Conospermum paniculatum,,,,removed,,Conospermum paniculatum,Priority 3: Poorly-known species
Conostephium sp. Cascades (R. Bruhn 24/899 CAS),,,,removed,,Conostephium sp. Cascades (R.Bruhn 24/899 CAS),Priority 1: Poorly-known species
Crassula colorata var. miriamiae,,,,removed,,Crassula colorata var. miriamae,Priority 2: Poorly-known species
Cryptandra sp. Cowcowing (Wittwer W 1210),,,,removed,,Cryptandra sp. Cowcowing (Wittwer W 1210),Priority 3: Poorly-known species
Cuphonotus humistratus,,,,removed,Mother-of-misery,Cuphonotus humistratus,Priority 1: Poorly-known species
Cyathostemon sp. Mt Dimer (C. McChesney TRL 4/72),,,,removed,,Cyathostemon verrucosus,Priority 1: Poorly-known species
Cyathostemon sp. Red Roo Rock (G.F. Craig 6896) PN,,,,removed,,Cyathostemon sp. Red Roo Rock (G.F.Craig 6896),Priority 1: Poorly-known species
Cyphanthera odgersii subsp. occidentalis,,,,removed,,Cyphanthera odgersii subsp. occidentalis,Critically endangered
Dampiera sp. Jaurdi (D. Angus DA 268),,,,removed,,Dampiera sp. Jaurdi (D.Angus DA 268),Priority 1: Poorly-known species
Dampiera sp. Jurien (G. Lullfitz s.n. 10/7/1986),,,,removed,,Dampiera sp. Jurien (G.Lullfitz s.n. 10/7/1986),Priority 2: Poorly-known species
Darwinia sp. Canna (R. Davis 11241),,,,removed,,Darwinia sp. Canna (R.Davis 11241),Priority 2: Poorly-known species
Darwinia sp. Mt Ridley (W.R. Archer 510914) PN,,,,removed,,Darwinia sp. Mt Ridley (W.R.Archer 510914),Priority 1: Poorly-known species
Darwinia sp. Strawberry (M.G. Corrick 8279) PN,,,,removed,,Darwinia sp. Strawberry (M.G.Corrick 8279),Priority 2: Poorly-known species
Daviesia elongata subsp. elongata,,,,removed,,Daviesia elongata subsp. elongata,Vulnerable
Daviesia elongata subsp. implexa,,,,removed,,Daviesia elongata subsp. implexa,Priority 3: Poorly-known species
Desmodium flagellare,,,,removed,,Desmodium flagellare,Priority 1: Poorly-known species
Desmodium pullenii,,,,removed,,Desmodium pullenii,Priority 1: Poorly-known species
Diocirea acutifolia,,,,removed,,Diocirea acutifolia,Priority 3: Poorly-known species
Diocirea microphylla,,,,removed,,Diocirea microphylla,Priority 3: Poorly-known species
Drosera macrantha subsp. eremaea,,,,removed,,Drosera macrantha subsp. eremaea,Priority 1: Poorly-known species
Drosera marchantii subsp. prophylla,,,,removed,,Drosera prophylla,Priority 3: Poorly-known species
Drosera occidentalis subsp. occidentalis,,,,removed,Minute Pygmy Sundew,Drosera occidentalis,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Drummondita rubroviridis,,,,removed,,Drummondita rubroviridis,Priority 1: Poorly-known species
Drummondita sp. Trayning (A.M. George 97),,,,removed,,Drummondita sp. Trayning (A.M.George 97),Priority 2: Poorly-known species
Ectrosia lasioclada,,,,removed,,Ectrosia lasioclada,Priority 1: Poorly-known species
Eremophila annosocaulis,,,,removed,,Eremophila annosocaulis,Priority 3: Poorly-known species
Eremophila glabra subsp. Kokeby (R. Davis 5080),,,,removed,,Eremophila glabra subsp. Kokeby (R.Davis 5080),Priority 1: Poorly-known species
Eremophila microtheca subsp. narrow leaves (J.D.Start D12-150),,,,removed,,Eremophila microtheca subsp. narrow leaves (J.D.Start D12-150),Critically endangered
Eremophila oldfieldii subsp. Karara (D. Coultas s.n. PERTH 07341717),,,,removed,,Eremophila oldfieldii subsp. Karara (D.Coultas s.n. PERTH 07341717),Priority 1: Poorly-known species
Eremophila sp. Hamersley Range (K. Walker KW 136),,,,removed,,Eremophila sp. Hamersley Range (K.Walker KW 136),Priority 1: Poorly-known species
Eremophila sp. Rothsay (D. Coultas & J. Kelt s.n. PERTH 08200440),,,,removed,,Eremophila sp. Rothsay (D.Coultas & J.Kelt s.n. PERTH 08200440),Priority 1: Poorly-known species
Eremophila sp. Rudall River (P.G. Wilson 10512),,,,removed,,Eremophila sp. Rudall River (P.G.Wilson 10512),Priority 2: Poorly-known species
Eriochilus dilatatus subsp. orientalis,,,,removed,Eastern Bunny Orchid,Eriochilus dilatatus subsp. orientalis,Priority 3: Poorly-known species
Eucalyptus caesia,,,,removed,Gungurru,Eucalyptus caesia,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Eucalyptus erectifolia,,,,removed,Stirling Range Mallee,Eucalyptus erectifolia,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Eucalyptus famelica,,,,removed,,Eucalyptus famelica,Priority 3: Poorly-known species
Eucalyptus formanii,,,,removed,Formans Mallee,Eucalyptus formanii,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Eucalyptus goniantha subsp. kynoura,,,,removed,Point Hillier Mallee,Eucalyptus goniantha subsp. kynoura,Priority 2: Poorly-known species
Eucalyptus leptophylla var. floribunda,,,,removed,Narrow-leaved Red Mallee,Eucalyptus leptophylla,Priority 1: Poorly-known species
Eucalyptus litorea,,,,removed,Saline Mallee,Eucalyptus litorea,Priority 2: Poorly-known species
Eucalyptus microschema,,,,removed,,Eucalyptus microschema,Priority 3: Poorly-known species
Eucalyptus myriadena subsp. parviflora,,,,removed,,Eucalyptus myriadena subsp. parviflora,Priority 1: Poorly-known species
Eucalyptus nigrifunda,,,,removed,Desert Wandoo,Eucalyptus nigrifunda,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Eucalyptus phenax subsp. compressa,,,,removed,Kangaroo Island Mallee,Eucalyptus phenax subsp. compressa,Priority 1: Poorly-known species
Ficus lilliputiana,,,,removed,,Ficus lilliputiana,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Fimbristylis pachyptera,,,,removed,,Fimbristylis pachyptera,Priority 1: Poorly-known species
Gastrolobium sp. Harvey (G.J. Keighery 16821),,,,removed,,Gastrolobium sp. Harvey (G.J.Keighery 16821),Priority 2: Poorly-known species
Gastrolobium sp. Yoongarillup (S.Dilkes s.n. 1/9/1969),,,,removed,,Gastrolobium sp. Yoongarillup (S.Dilkes s.n. 1/9/1969),Priority 1: Poorly-known species
Geleznowia sp. Red Bluff (A. Crawford ADC 597),,,,removed,,Geleznowia sp. Red Bluff (A.Crawford ADC 597),Priority 2: Poorly-known species
Genus sp. Nillup (R.D. Royce 98),,,,removed,,Genus sp. Nillup (R.D.Royce 98),Priority 2: Poorly-known species
Glycine lactovirens,,,,removed,,Glycine lactovirens,Priority 3: Poorly-known species
Goodenia nuda,,,,removed,,Goodenia nuda,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Goodenia sp. South Coast (A.R. Annels ARA1846),,,,removed,,Goodenia sp. South Coast (A.R. Annels ARA1846),Priority 3: Poorly-known species
Grammosolen sp. Mt Ridley (W.R. Archer 1210911),,,,removed,,Grammosolen sp. Mt Ridley (W.R.Archer 1210911),Priority 1: Poorly-known species
Grevillea bronwenae,,,,removed,,Grevillea bronwenae,Priority 3: Poorly-known species
Grevillea manglesii subsp. dissectifolia,,,,removed,,Grevillea manglesii subsp. dissectifolia,Priority 3: Poorly-known species
Grevillea manglesii subsp. ornithopoda,,,,removed,Birdsfoot Grevillea,Grevillea manglesii subsp. ornithopoda,Priority 2: Poorly-known species
Grevillea sp. Koolyanobbing (W.P. Muir WPM 3344),,,,removed,,Grevillea sp. Koolyanobbing (W.P.Muir WPM 3344),Priority 1: Poorly-known species
Grevillea sp. Shark Bay (N.H. Speck 24/09/1953),,,,removed,,Grevillea sp. Shark Bay (N.H.Speck 24/09/1953),Priority 1: Poorly-known species
Grevillea sp. Stirling Range (D.J. McGillivray 3488 & A.S. George),,,,removed,,Grevillea sp. Stirling Range (D.J.McGillivray 3488 & A.S.George),Priority 2: Poorly-known species
Grevillea thelemanniana subsp. Cooljarloo (B.J. Keighery 28 B),,,,removed,,Grevillea sp. Cooljarloo (B.J.Keighery 28 B),Priority 1: Poorly-known species
Grevillea thelemanniana subsp. thelemanniana,,,,removed,Spider Net Grevillea,Grevillea thelemanniana,Critically endangered
Gunniopsis propinqua,,,,removed,,Gunniopsis propinqua,Priority 3: Poorly-known species
Gyrostemon sp. Ravensthorpe (G. Cockerton & N. Evelegh 9467),,,,removed,,Gyrostemon sp. Ravensthorpe (G.Cockerton & N.Evelegh 9467),Priority 1: Poorly-known species
Hakea cygna subsp. needlei,,,,removed,,Hakea cygna subsp. needlei,Priority 2: Poorly-known species
Hakea sp. Great Victoria Desert (L. Cockram LAC 139) PN,,,,removed,,Hakea sp. Great Victoria Desert (L.Cockram LAC 139),Priority 1: Poorly-known species
Haloragis sp. Parrot Ridge (G.J. Keighery 11563),,,,removed,,Haloragis sp. Parrot Ridge (G.J.Keighery 11563),Priority 1: Poorly-known species
Heliotropium aenigmatum,,,,removed,,Heliotropium aenigmatum,Priority 1: Poorly-known species
Heliotropium alcyonium,,,,removed,,Heliotropium alcyonium,Priority 1: Poorly-known species
Heliotropium apertum,,,,removed,,Heliotropium apertum,Priority 1: Poorly-known species
Heliotropium calvariavis,,,,removed,,Heliotropium calvariavis,Priority 1: Poorly-known species
Heliotropium cupressinum,,,,removed,,Heliotropium cupressinum,Priority 1: Poorly-known species
Heliotropium discorde,,,,removed,,Heliotropium discorde,Priority 1: Poorly-known species
Heliotropium foveolatum,,,,removed,,Heliotropium foveolatum,Priority 1: Poorly-known species
Heliotropium galioides,,,,removed,,Heliotropium galioides,Priority 1: Poorly-known species
Heliotropium geocharis,,,,removed,,Heliotropium geocharis,Priority 1: Poorly-known species
Heliotropium muticum,,,,removed,,Heliotropium muticum,Priority 1: Poorly-known species
Heliotropium nesopelydum,,,,removed,,Heliotropium nesopelydum,Priority 1: Poorly-known species
Heliotropium parviantrum,,,,removed,,Heliotropium parviantrum,Priority 1: Poorly-known species
Heliotropium synaimon,,,,removed,,Heliotropium synaimon,Priority 1: Poorly-known species
Heliotropium tachyglossoides,,,,removed,,Heliotropium tachyglossoides,Priority 1: Poorly-known species
Heliotropium uniflorum,,,,removed,,Heliotropium uniflorum,Priority 1: Poorly-known species
Hemigenia dulca,,,,removed,,Hemigenia dulca,Priority 1: Poorly-known species
Hemigenia pimelifolia,,,,removed,,Hemigenia pimelifolia,Priority 2: Poorly-known species
Hemigenia sp. Three Springs (S. Patrick 4043 A),,,,removed,,Hemigenia sp. Three Springs (S.Patrick 4043A),Priority 2: Poorly-known species
Heterachne gulliveri var. major,,,,removed,,Heterachne gulliveri var. major,Priority 3: Poorly-known species
Hibbertia montana,,,,removed,,Hibbertia montana,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Hibbertia sp. Tenterden (M. Sowry 154),,,,removed,,Hibbertia sp. Tenterden (M.Sowry 154),Priority 2: Poorly-known species
Hibbertia sp. Toolbrunup (J.R. Wheeler 2504) PN,,,,removed,,Hibbertia sp. Toolbrunup (J.R.Wheeler 2504),Priority 2: Poorly-known species
Hibbertia spicata subsp. leptotheca,,,,removed,,Hibbertia spicata subsp. leptotheca,Priority 3: Poorly-known species
Hibiscus sp. Canga (P.J.H. Hurter & J. Naaykens 11013),,,,removed,,Hibiscus sp. Canga (P.J.H.Hurter & J.Naaykens 11013),Priority 1: Poorly-known species
Hibiscus sp. Carnarvon (S. van Leeuwen 5110),,,,removed,,Hibiscus sp. Carnarvon (S.van Leeuwen 5110),Priority 1: Poorly-known species
Hybanthus bennettiae,,,,removed,Bennett's Violet,Hybanthus bennettiae,Priority 2: Poorly-known species
Hydrocotyle sp. Coorowensis (P.G. Wilson 12580),,,,removed,,Hydrocotyle sp. Coorowensis (P.G.Wilson 12580),Priority 2: Poorly-known species
Hydrocotyle sp. Coraginaensis (K.R. Newbey 7477),,,,removed,,Hydrocotyle sp. Coraginaensis (K.R.Newbey 7477),Priority 2: Poorly-known species
Hydrocotyle sp. Decipiens (G.J. Keighery 463),,,,removed,,Hydrocotyle sp. Decipiens (G.J.Keighery 463),Priority 2: Poorly-known species
Hydrocotyle sp. Hamelinensis (G.J. Keighery s.n. PERTH 02391325),,,,removed,,Hydrocotyle sp. Hamelinensis (G.J. Keighery s.n. PERTH 02391325),Priority 2: Poorly-known species
Hydrocotyle sp. Hexaptera (T. Erickson TEE 173),,,,removed,,Hydrocotyle sp. Hexaptera (T.Erickson TEE 173),Priority 1: Poorly-known species
Hydrocotyle sp. Truslove (M.A. Burgman 4419),,,,removed,,Hydrocotyle sp. Truslove (M.A.Burgman 4419),Priority 1: Poorly-known species
