id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,category,generalisation
4431565,Verticordia spicata subsp. squamosa,Scaly-leaved Featherflower,Verticordia spicata subsp. squamosa,https://id.biodiversity.org.au/node/apni/2904961,dr467,"[{'key': 'category', 'value': 'CR'}, {'key': 'generalisation', 'value': '10 km'}]",CR,10 km
4430763,Verticordia staminosa subsp. cylindracea var. cylindracea,,Verticordia staminosa subsp. cylindracea var. cylindracea,ALA_DR2201_121,dr467,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '10 km'}]",VU,10 km
4431091,Verticordia staminosa subsp. cylindracea var. erecta,,Verticordia staminosa subsp. cylindracea var. erecta,ALA_DR2201_4139,dr467,"[{'key': 'category', 'value': 'CR'}, {'key': 'generalisation', 'value': '10 km'}]",CR,10 km
4432293,Verticordia staminosa subsp. staminosa,Wongan Featherflower,Verticordia staminosa subsp. staminosa,https://id.biodiversity.org.au/node/apni/2916999,dr467,"[{'key': 'category', 'value': 'CR'}, {'key': 'generalisation', 'value': '10 km'}]",CR,10 km
4432940,Verticordia stenopetala,,Verticordia stenopetala,https://id.biodiversity.org.au/node/apni/2914241,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4432575,Verticordia venusta,,Verticordia venusta,https://id.biodiversity.org.au/node/apni/2898300,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4430831,Verticordia verticordina,,Verticordia verticordina,https://id.biodiversity.org.au/node/apni/2905527,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4430512,Verticordia wonganensis,,Verticordia wonganensis,https://id.biodiversity.org.au/node/apni/2917959,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4432971,Verticordia x eurardyensis,Eurardy Magenta,Verticordia x eurardyensis,https://id.biodiversity.org.au/node/apni/2906683,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4431463,Vigna triodiophila,,Vigna triodiophila,https://id.biodiversity.org.au/taxon/apni/51285787,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4429201,Vincetoxicum polyanthum,Coast Tylophora,Tylophora benthamii,https://id.biodiversity.org.au/node/apni/2905425,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4428996,Viscum articulatum,Jointed Mistletoe,Viscum articulatum,https://id.biodiversity.org.au/node/apni/2917972,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4431092,Viscum ovalifolium,,Viscum ovalifolium,https://id.biodiversity.org.au/node/apni/2917445,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4430188,Viscum whitei subsp. flexicaule,,Viscum whitei subsp. flexicaule,https://id.biodiversity.org.au/node/apni/2920040,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4432445,Vittadinia blackii,Western New Holland Daisy,Vittadinia blackii,https://id.biodiversity.org.au/node/apni/2892180,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4429450,Vittadinia cervicularis var. occidentalis,,Vittadinia cervicularis var. occidentalis,https://id.biodiversity.org.au/node/apni/2896774,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4430712,Vittadinia cervicularis var. oldfieldii,,Vittadinia cervicularis var. oldfieldii,https://id.biodiversity.org.au/node/apni/2920653,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4430132,Vittadinia pustulata,Warty New Holland Daisy,Vittadinia pustulata,https://id.biodiversity.org.au/node/apni/2915599,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4429247,Vittadinia sp. A Kimberley Flora (R.J. Cranfield 6527),,Vittadinia sp. A Kimberley Flora (R.J.Cranfield 6527),https://id.biodiversity.org.au/node/apni/2892019,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4429406,Vittadinia sp. Coondewanna Flats (S. van Leeuwen 4684),,Vittadinia sp. Coondewanna Flats (S.van Leeuwen 4684),https://id.biodiversity.org.au/node/apni/2913283,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4428937,Walteranthus erectus,,Walteranthus erectus,https://id.biodiversity.org.au/node/apni/2891258,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4428791,Warnstorfia fluitans,,Warnstorfia fluitans,https://id.biodiversity.org.au/node/ausmoss/10124959,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4430978,Westringia acifolia,,Westringia acifolia,https://id.biodiversity.org.au/node/apni/2912452,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4432660,Westringia fitzgeraldensis,,Westringia fitzgeraldensis,https://id.biodiversity.org.au/node/apni/7478870,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4428704,Westringia ophioglossa,,Westringia ophioglossa,https://id.biodiversity.org.au/node/apni/7479358,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4431625,Whiteochloa capillipes,,Whiteochloa capillipes,https://id.biodiversity.org.au/node/apni/2914936,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4430277,Whiteochloa sp. Hann River (Aplin et al. 917),,Whiteochloa sp. Hann River (Aplin et al. 917),https://id.biodiversity.org.au/node/apni/2888393,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4431578,Wurmbea calcicola,Naturaliste Nancy,Wurmbea calcicola,https://id.biodiversity.org.au/node/apni/2914487,dr467,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '10 km'}]",VU,10 km
4431084,Wurmbea fluviatilis,,Wurmbea fluviatilis,https://id.biodiversity.org.au/node/apni/2917585,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4429294,Wurmbea murchisoniana,,Wurmbea murchisoniana,https://id.biodiversity.org.au/node/apni/2909001,dr467,"[{'key': 'category', 'value': 'P4'}, {'key': 'generalisation', 'value': '10 km'}]",P4,10 km
4429156,Wurmbea saccata,,Wurmbea saccata,https://id.biodiversity.org.au/node/apni/2912942,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4432207,Wurmbea sp. Cranbrook (A.R. Annels 3819),,Wurmbea sp. Cranbrook (A.R.Annels 3819),https://id.biodiversity.org.au/node/apni/2916414,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4429582,Wurmbea sp. Denham Pool (F. Hort et al. 2216),,Wurmbea sp. Denham Pool (F. Hort et al. 2216),ALA_DR2201_3089,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4430500,Wurmbea sp. Muggon (T.D. Macfarlane & R. Davis TDM 3336),,Wurmbea sp. Muggon (T.D.Macfarlane & R.Davis TDM 3336),https://id.biodiversity.org.au/node/apni/2899871,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4430991,Wurmbea tubulosa,Long-flowered Nancy,Wurmbea tubulosa,https://id.biodiversity.org.au/node/apni/2896606,dr467,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '10 km'}]",VU,10 km
4430169,Xanthoparmelia darlingensis,,Xanthoparmelia darlingensis,https://id.biodiversity.org.au/name/apni/121805,dr467,"[{'key': 'category', 'value': 'P1'}, {'key': 'generalisation', 'value': '10 km'}]",P1,10 km
4429517,Xanthoparmelia dayiana,,Xanthoparmelia dayiana,https://id.biodiversity.org.au/name/apni/164229,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4430378,Xanthoparmelia fumigata,,Xanthoparmelia fumigata,https://id.biodiversity.org.au/name/apni/161814,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4432860,Xanthoparmelia gerhardii,,Xanthoparmelia gerhardii,https://id.biodiversity.org.au/name/apni/164236,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4431170,Xanthoparmelia hypoleiella,,Xanthoparmelia hypoleiella,https://id.biodiversity.org.au/node/lichen/30088995,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4431703,Xanthoparmelia kondininensis,,Xanthoparmelia kondininensis,https://id.biodiversity.org.au/node/lichen/30089018,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4431013,Xanthoparmelia louisii,,Xanthoparmelia louisii,https://id.biodiversity.org.au/name/apni/121817,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
4428585,Xanthoparmelia nashii,,Xanthoparmelia nashii,https://id.biodiversity.org.au/name/apni/164243,dr467,"[{'key': 'category', 'value': 'P3'}, {'key': 'generalisation', 'value': '10 km'}]",P3,10 km
4429818,Xanthoparmelia norpraegnans,,Xanthoparmelia norpraegnans,https://id.biodiversity.org.au/name/apni/121821,dr467,"[{'key': 'category', 'value': 'P2'}, {'key': 'generalisation', 'value': '10 km'}]",P2,10 km
