id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,category,generalisation
4402090,Caladenia flaccida,Ironcaps Spider Orchid,Caladenia flaccida,https://id.biodiversity.org.au/taxon/apni/51399010,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402147,Caladenia fuscata,Dusky Caladenia,Caladenia fuscata,https://id.biodiversity.org.au/taxon/apni/51399038,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401700,Caladenia gracillima,,Caladenia gracillima,https://id.biodiversity.org.au/taxon/apni/51399050,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402066,Caladenia picta,,Caladenia picta,https://id.biodiversity.org.au/taxon/apni/51399273,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402192,Calanthe,,Calanthe,https://id.biodiversity.org.au/taxon/apni/51399561,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401999,Calanthe masuca x Calanthe vestita,,Calanthe masuca x Calanthe vestita,ALA_DR493_227,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401742,Calanthe triplicata,Christmas Orchid,Calanthe triplicata,https://id.biodiversity.org.au/taxon/apni/51399570,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401748,Calanthe veratrifolia var. kennyi,Christmas Orchid,Calanthe triplicata,https://id.biodiversity.org.au/taxon/apni/51399570,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401551,Caleana,Duck Orchids,Caleana,https://id.biodiversity.org.au/taxon/apni/51399651,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401881,Caleana major,Bee Orchid,Caleana major,https://id.biodiversity.org.au/taxon/apni/51399670,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401320,Caleana minor,Small Duck Orchid,Caleana minor,https://id.biodiversity.org.au/taxon/apni/51399672,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401507,Calochilus,Bearded Orchids,Calochilus,https://id.biodiversity.org.au/taxon/apni/51400191,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4402067,Calochilus ammobius,,Calochilus ammobius,https://id.biodiversity.org.au/taxon/apni/51400200,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401817,Calochilus caeruleus,Blue Beards,Calochilus caeruleus,https://id.biodiversity.org.au/taxon/apni/51400202,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402169,Calochilus campestris,Copper Beard-orchid,Calochilus campestris,https://id.biodiversity.org.au/taxon/apni/51400206,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401313,Calochilus cleistanthus,,Calochilus cleistanthus,https://id.biodiversity.org.au/taxon/apni/51400208,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401769,Calochilus gracillimus,Slender Beard Orchid,Calochilus gracillimus,https://id.biodiversity.org.au/taxon/apni/51400213,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401329,Calochilus grandiflorus,Giant Beard Orchid,Calochilus grandiflorus,https://id.biodiversity.org.au/taxon/apni/51400215,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401863,Calochilus holtzei,Tall Beard Orchid,Calochilus holtzei,https://id.biodiversity.org.au/taxon/apni/51400219,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401314,Calochilus imperiosus,,Calochilus imperiosus,https://id.biodiversity.org.au/taxon/apni/51400223,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401524,Calochilus metallicus,,Calochilus metallicus,https://id.biodiversity.org.au/taxon/apni/51400227,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401538,Calochilus paludosus,Red Beard Orchid,Calochilus paludosus,https://id.biodiversity.org.au/taxon/apni/51400229,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401455,Calochilus psednus,Cardwell Beard Orchid,Calochilus psednus,https://id.biodiversity.org.au/taxon/apni/51400236,dr493,"[{'key': 'category', 'value': 'EN'}, {'key': 'generalisation', 'value': '2 km'}]",EN,2 km
4401409,Calochilus robertsonii,Purplish Beard Orchid,Calochilus robertsonii,https://id.biodiversity.org.au/taxon/apni/51400242,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401345,Calochilus therophilus,Late Beard Orchid,Calochilus therophilus,https://id.biodiversity.org.au/taxon/apni/51400253,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401264,Cestichis,Sphinx Orchids,Liparis,https://id.biodiversity.org.au/taxon/apni/51406467,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401838,Cestichis angustilabris,,Liparis angustilabris,https://id.biodiversity.org.au/taxon/apni/51406469,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401915,Cestichis bracteata,,Liparis bracteata,https://id.biodiversity.org.au/taxon/apni/51406471,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401641,Cestichis coelogynoides,Fairy Tree Orchid,Liparis coelogynoides,https://id.biodiversity.org.au/taxon/apni/51406473,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401720,Cestichis fleckeri,,Liparis fleckeri,https://id.biodiversity.org.au/taxon/apni/51406479,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401979,Cestichis nugentiae,,Liparis nugentiae,https://id.biodiversity.org.au/taxon/apni/51406483,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401753,Cestichis swenssonii,,Liparis swenssonii,https://id.biodiversity.org.au/taxon/apni/51406491,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401271,Cheirostylis,,Cheirostylis,https://id.biodiversity.org.au/taxon/apni/51400495,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401603,Cheirostylis notialis,,Cheirostylis notialis,https://id.biodiversity.org.au/taxon/apni/51400504,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401358,Cheirostylis ovata,Caterpillar Orchid,Cheirostylis ovata,https://id.biodiversity.org.au/taxon/apni/51400506,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401614,Chiloglottis,Bird Orchids,Chiloglottis,https://id.biodiversity.org.au/taxon/apni/51400588,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401982,Chiloglottis diphylla,Beetle Orchid,Chiloglottis diphylla,https://id.biodiversity.org.au/taxon/apni/51400596,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402141,Chiloglottis formicifera,Ant Orchid,Chiloglottis formicifera,https://id.biodiversity.org.au/taxon/apni/51400598,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401587,Chiloglottis longiclavata,,Chiloglottis longiclavata,https://id.biodiversity.org.au/taxon/apni/51400606,dr493,"[{'key': 'category', 'value': 'NT'}, {'key': 'generalisation', 'value': '2 km'}]",NT,2 km
4402095,Chiloglottis sp. (Mango Flat D.L.Jones 2547),,Chiloglottis sp. (Mango Flat D.L.Jones 2547),ALA_DR493_262,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4402039,Chiloglottis sphyrnoides,,Chiloglottis sphyrnoides,https://id.biodiversity.org.au/taxon/apni/51400626,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4402109,Chiloglottis sylvestris,,Chiloglottis sylvestris,https://id.biodiversity.org.au/taxon/apni/51400628,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401941,Chiloglottis trullata,,Chiloglottis trullata,https://id.biodiversity.org.au/taxon/apni/51400636,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401548,Chiloglottis truncata,,Chiloglottis truncata,https://id.biodiversity.org.au/taxon/apni/51400638,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401416,Chiloschista,,Chiloschista,https://id.biodiversity.org.au/taxon/apni/51400649,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4402037,Chiloschista phyllorhiza,,Chiloschista phyllorhiza,https://id.biodiversity.org.au/taxon/apni/51400658,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402168,Cleisostoma congestum,,Thrixspermum congestum,https://id.biodiversity.org.au/taxon/apni/51414479,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401424,Cleisostoma keffordii,,Micropera fasciculata,https://id.biodiversity.org.au/taxon/apni/51406600,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401983,Cleisostoma orbiculare,,Saccolabiopsis armitii,https://id.biodiversity.org.au/taxon/apni/51413209,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401896,Cleisostoma racemiferum,,Cleisostoma racemiferum,ALA_DR493_272,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401498,Cooktownia,,,,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4402091,Cooktownia robertsii,,Cooktownia robertsii,https://id.biodiversity.org.au/taxon/apni/51400664,dr493,"[{'key': 'category', 'value': 'EN'}, {'key': 'generalisation', 'value': '2 km'}]",EN,2 km
4401988,Corunastylis,Midge Orchids,Genoplesium,https://id.biodiversity.org.au/taxon/apni/51405975,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4402171,Corunastylis acuminata,,Genoplesium acuminatum,https://id.biodiversity.org.au/taxon/apni/51405977,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402113,Corunastylis alticola,,Genoplesium alticola,https://id.biodiversity.org.au/taxon/apni/51405979,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401702,Corunastylis archeri,Variable Midge Orchid,Genoplesium archeri,https://id.biodiversity.org.au/taxon/apni/51405985,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401583,Corunastylis conferta,,Genoplesium confertum,https://id.biodiversity.org.au/taxon/apni/51406003,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401842,Corunastylis cranei,,Genoplesium cranei,https://id.biodiversity.org.au/taxon/apni/51406007,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401957,Corunastylis cuspidata,,Corunastylis cuspidata,ALA_DR652_1384,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401694,Corunastylis filiformis,,Genoplesium filiforme,https://id.biodiversity.org.au/taxon/apni/51406015,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401961,Corunastylis fimbriata,Fringed Midge Orchid,Genoplesium fimbriatum,https://id.biodiversity.org.au/taxon/apni/51406017,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401993,Corunastylis parvicalla,,Genoplesium parvicallum,https://id.biodiversity.org.au/taxon/apni/51406041,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401948,Corunastylis pedersonii,,Genoplesium pedersonii,https://id.biodiversity.org.au/taxon/apni/51406043,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401520,Corunastylis psammophila,,Genoplesium psammophilum,https://id.biodiversity.org.au/taxon/apni/51406047,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401975,Corunastylis pumila,Green Midge Orchid,Genoplesium pumilum,https://id.biodiversity.org.au/taxon/apni/51406049,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401986,Corunastylis rufa,Red Midge Orchid,Genoplesium rufum,https://id.biodiversity.org.au/taxon/apni/51406053,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401977,Corunastylis sagittifera,,Genoplesium sagittiferum,https://id.biodiversity.org.au/taxon/apni/51406057,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401877,Corunastylis sigmoidea,,Genoplesium sigmoideum,https://id.biodiversity.org.au/taxon/apni/51406059,dr493,"[{'key': 'category', 'value': 'NT'}, {'key': 'generalisation', 'value': '2 km'}]",NT,2 km
4401267,Corunastylis sp. (Fraser Island NP R.Crane 2063),,Corunastylis sp. (Fraser Island NP R.Crane 2063),ALA_DR652_1392,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401287,Corunastylis sp. (Wyberba D.L.Jones+ 2557),,Corunastylis sp. (Wyberba D.L.Jones+ 2557),ALA_DR652_1393,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401921,Corunastylis tecta,Cardwell Midge Orchid,Genoplesium tectum,https://id.biodiversity.org.au/taxon/apni/51406083,dr493,"[{'key': 'category', 'value': 'EN'}, {'key': 'generalisation', 'value': '2 km'}]",EN,2 km
4402018,Corunastylis tenella,,Genoplesium tenellum,https://id.biodiversity.org.au/taxon/apni/51406085,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402194,Corunastylis valida,,Genoplesium validum,https://id.biodiversity.org.au/taxon/apni/51406089,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401711,Corybas,,,,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401384,Corybas abellianus,Nodding Helmet Orchid,Corybas abellianus,https://id.biodiversity.org.au/taxon/apni/51401021,dr493,"[{'key': 'category', 'value': 'NT'}, {'key': 'generalisation', 'value': '2 km'}]",NT,2 km
4401545,Corybas aconitiflorus,Spurred Helmet Orchid,Corybas aconitiflorus,https://id.biodiversity.org.au/taxon/apni/51401023,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401644,Corybas barbarae,Helmet Orchid,Corybas barbarae,https://id.biodiversity.org.au/taxon/apni/51401027,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401519,Corybas cerasinus,,Corybas cerasinus,https://id.biodiversity.org.au/taxon/apni/51401029,dr493,"[{'key': 'category', 'value': 'NT'}, {'key': 'generalisation', 'value': '2 km'}]",NT,2 km
4401411,Corybas fimbriatus,Fringed Helmet Orchid,Corybas fimbriatus,https://id.biodiversity.org.au/taxon/apni/51401045,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401707,Corybas fordhamii,Banded Helmet Orchid,Corybas fordhamii,https://id.biodiversity.org.au/taxon/apni/51401047,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401946,Corybas hispidus,Bristly Helmet Orchid,Corybas hispidus,https://id.biodiversity.org.au/taxon/apni/51401051,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401657,Corybas montanus,Small Helmet-orchid,Corybas montanus,https://id.biodiversity.org.au/taxon/apni/51401061,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401481,Corybas undulatus,Tailed Helmet Orchid,Corybas undulatus,https://id.biodiversity.org.au/taxon/apni/51401071,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401386,Corymborkis,,Corymborkis,https://id.biodiversity.org.au/taxon/apni/51401128,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401434,Corymborkis veratrifolia,Cinnamon Orchid,Corymborkis veratrifolia,https://id.biodiversity.org.au/taxon/apni/51401137,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402051,Crepidium,,Crepidium,https://id.biodiversity.org.au/taxon/apni/51403246,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401669,Crepidium fimbriatum,,Dienia fimbriata,https://id.biodiversity.org.au/taxon/apni/51403319,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401855,Crepidium flavovirens,,Dienia flavovirens,https://id.biodiversity.org.au/taxon/apni/51403321,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401285,Crepidium lawleri,,Dienia lawleri,https://id.biodiversity.org.au/taxon/apni/51403325,dr493,"[{'key': 'category', 'value': 'EN'}, {'key': 'generalisation', 'value': '2 km'}]",EN,2 km
4401404,Crepidium marsupichilum,,Dienia marsupichila,https://id.biodiversity.org.au/taxon/apni/51403327,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401835,Cryptostylis,Slipper Orchids,Cryptostylis,https://id.biodiversity.org.au/taxon/apni/51401151,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401360,Cryptostylis erecta,Bonnet Orchid,Cryptostylis erecta,https://id.biodiversity.org.au/taxon/apni/51401153,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401885,Cryptostylis hunteriana,Leafless Tongue Orchid,Cryptostylis hunteriana,https://id.biodiversity.org.au/taxon/apni/51401155,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402053,Cryptostylis leptochila,Small Tongue-orchid,Cryptostylis leptochila,https://id.biodiversity.org.au/taxon/apni/51401157,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402100,Cryptostylis subulata,Large Tongue Orchid,Cryptostylis subulata,https://id.biodiversity.org.au/taxon/apni/51401161,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401640,Cyanicula caerulea,Blue Fingers,Cyanicula caerulea,https://id.biodiversity.org.au/taxon/apni/51401266,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401537,Cymbidium,,,,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401449,Cymbidium canaliculatum,Tiger Orchid,Cymbidium canaliculatum,https://id.biodiversity.org.au/taxon/apni/51401317,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401998,Cymbidium madidum,Native Cymbidium,Cymbidium madidum,https://id.biodiversity.org.au/taxon/apni/51401319,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401291,Cymbidium suave,Snake Orchid,Cymbidium suave,https://id.biodiversity.org.au/taxon/apni/51401321,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401408,Cyrtostylis,Mosquito Orchids,Cyrtostylis,https://id.biodiversity.org.au/taxon/apni/51401346,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401621,Cyrtostylis reniformis,Gnat Orchid,Cyrtostylis reniformis,https://id.biodiversity.org.au/taxon/apni/51401350,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402019,Danhatchia australis,,Danhatchia australis,https://id.biodiversity.org.au/taxon/apni/51402082,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401311,Demorchis queenslandica,,Demorchis queenslandica,https://id.biodiversity.org.au/taxon/apni/51402089,dr493,"[{'key': 'category', 'value': 'NT'}, {'key': 'generalisation', 'value': '2 km'}]",NT,2 km
4401505,Demorchis umbrosa,,Demorchis umbrosa,ALA_DR652_1422,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402080,Dendrobium,Butterfly Orchids,Dendrobium,https://id.biodiversity.org.au/taxon/apni/51402818,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401322,Dendrobium 'Bunts Bali' x Dendrobium x lavarackianum,,Dendrobium 'Bunts Bali' x Dendrobium x lavarackianum,ALA_DR493_329,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401357,Dendrobium 'Mauna Kea',,Dendrobium 'Mauna Kea',ALA_DR493_330,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401814,Dendrobium adae,,Dendrobium adae,https://id.biodiversity.org.au/taxon/apni/51402820,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401268,Dendrobium aemulum,Ironbark Orchid,Dendrobium aemulum,https://id.biodiversity.org.au/taxon/apni/51305018,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4402089,Dendrobium affine,,Dendrobium affine,ALA_DR493_333,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401883,Dendrobium agrostophyllum,Buttercup Orchid,Dendrobium agrostophyllum,https://id.biodiversity.org.au/taxon/apni/51402822,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401361,Dendrobium albiflorum,,Dendrobium albiflorum,ALA_DR493_335,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401757,Dendrobium antennatum,Antelope Orchid,Dendrobium antennatum,https://id.biodiversity.org.au/taxon/apni/51402824,dr493,"[{'key': 'category', 'value': 'EN'}, {'key': 'generalisation', 'value': '2 km'}]",EN,2 km
4401773,Dendrobium aphyllum,,Dendrobium aphyllum,https://id.biodiversity.org.au/taxon/apni/51402826,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401942,Dendrobium atroviolaceum,,Dendrobium atroviolaceum,ALA_DR493_338,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401770,Dendrobium bifalce,,Dendrobium bifalce,https://id.biodiversity.org.au/taxon/apni/51402828,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401825,Dendrobium bigibbum,Cooktown Orchid,Dendrobium bigibbum,https://id.biodiversity.org.au/taxon/apni/51402830,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4401364,Dendrobium bigibbum var. albomarginatum,Pink Orchid,Dendrobium x superbiens,https://id.biodiversity.org.au/taxon/apni/51402918,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4402131,Dendrobium bigibbum var. macranthum,Cooktown Orchid,Dendrobium bigibbum,https://id.biodiversity.org.au/taxon/apni/51402830,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4401811,Dendrobium callitrophilum,Cypress Orchid,Dendrobium callitrophilum,https://id.biodiversity.org.au/taxon/apni/51402834,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4402176,Dendrobium canaliculatum,Antelope Orchid,Dendrobium canaliculatum,https://id.biodiversity.org.au/taxon/apni/51402836,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401453,Dendrobium carrii,,Dendrobium carrii,https://id.biodiversity.org.au/taxon/apni/51402838,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
4401626,Dendrobium carronii,Pink Tea-tree Orchid,Dendrobium carronii,https://id.biodiversity.org.au/taxon/apni/51402840,dr493,"[{'key': 'category', 'value': 'VU'}, {'key': 'generalisation', 'value': '2 km'}]",VU,2 km
4402106,Dendrobium chalmersii,,Dendrobium chalmersii,ALA_DR493_347,dr493,"[{'key': 'category', 'value': 'UK'}, {'key': 'generalisation', 'value': '2 km'}]",UK,2 km
4402112,Dendrobium complanatum,Yellow-flowered King Of The Fairies,Oberonia complanata,https://id.biodiversity.org.au/taxon/apni/51406761,dr493,"[{'key': 'category', 'value': 'LC'}, {'key': 'generalisation', 'value': '2 km'}]",LC,2 km
4401661,Dendrobium discolor,Golden Orchid,Dendrobium discolor,https://id.biodiversity.org.au/taxon/apni/51402846,dr493,"[{'key': 'category', 'value': 'SL'}, {'key': 'generalisation', 'value': '2 km'}]",SL,2 km
