id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,status,sourceStatus
4393220,Caesia chlorantha,,Caesia chlorantha,https://id.biodiversity.org.au/taxon/apni/51287608,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394207,Caesia rigidifolia,,Caesia rigidifolia,https://id.biodiversity.org.au/node/apni/2913102,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392335,Caesia setifera,,Caesia setifera,https://id.biodiversity.org.au/node/apni/2894760,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392606,Caesia sp. Ennuin (N. Gibson & M.N. Lyons 2737),,Caesia sp. Ennuin (N.Gibson & M.N.Lyons 2737),https://id.biodiversity.org.au/node/apni/2904319,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393559,Caesia sp. Great Victoria Desert (C. Tauss 2835),,Caesia sp. Great Victoria Desert (C.Tauss 2835),https://id.biodiversity.org.au/name/apni/50621044,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392718,Caesia sp. Koolanooka Hills (R. Meissner & Y. Caruso 78),,Caesia sp. Koolanooka Hills (R. Meissner & Y. Caruso 78),ALA_DR2201_2911,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390722,Caesia viscida,,Caesia viscida,https://id.biodiversity.org.au/node/apni/2893495,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4391028,Caladenia abbreviata,Coastal Spider Orchid,Caladenia abbreviata,https://id.biodiversity.org.au/taxon/apni/51398753,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394725,Caladenia ambusta,,Caladenia ambusta,https://id.biodiversity.org.au/taxon/apni/51398765,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392446,Caladenia applanata subsp. erubescens,Rose Spider Orchid,Caladenia applanata subsp. erubescens,https://id.biodiversity.org.au/taxon/apni/51398783,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4391346,Caladenia barbarella,Small Dragon Orchid,Caladenia barbarella,https://id.biodiversity.org.au/taxon/apni/51398821,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4393209,Caladenia bigeminata,,Caladenia bigeminata,https://id.biodiversity.org.au/taxon/apni/51398833,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394188,Caladenia bryceana subsp. bryceana,Dwarf Spider Orchid,Caladenia bryceana subsp. bryceana,https://id.biodiversity.org.au/taxon/apni/51398848,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4392460,Caladenia bryceana subsp. cracens,Northern Dwarf Spider Orchid,Caladenia bryceana subsp. cracens,https://id.biodiversity.org.au/taxon/apni/51398850,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4393462,Caladenia busselliana,Bussell's Spider-orchid,Caladenia busselliana,https://id.biodiversity.org.au/taxon/apni/51398852,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4390728,Caladenia caesarea subsp. maritima,Cape Spider Orchid,Caladenia caesarea subsp. maritima,https://id.biodiversity.org.au/taxon/apni/51398861,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4394240,Caladenia caesarea subsp. transiens,Dwarf Mustard Orchid,Caladenia caesarea subsp. transiens,https://id.biodiversity.org.au/taxon/apni/51398863,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392771,Caladenia christineae,Christine's Spider Orchid,Caladenia christineae,https://id.biodiversity.org.au/taxon/apni/51398889,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4391053,Caladenia cristata,Crested Spider Orchid,Caladenia cristata,https://id.biodiversity.org.au/taxon/apni/51398927,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394615,Caladenia denticulata subsp. albicans,,Caladenia denticulata subsp. albicans,https://id.biodiversity.org.au/taxon/apni/51398939,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391526,Caladenia dorrienii,Spider Orchid,Caladenia dorrienii,https://id.biodiversity.org.au/taxon/apni/51398954,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4392092,Caladenia drakeoides,Hinged Dragon Orchid,Caladenia drakeoides,https://id.biodiversity.org.au/taxon/apni/51398960,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4390660,Caladenia dundasiae,Patricia's Spider Orchid,Caladenia dundasiae,https://id.biodiversity.org.au/taxon/apni/51398964,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393139,Caladenia elegans,Elegant Spider Orchid,Caladenia elegans,https://id.biodiversity.org.au/taxon/apni/51398968,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391603,Caladenia erythrochila,Lake Muir Blood Orchid,Caladenia erythrochila,https://id.biodiversity.org.au/taxon/apni/51398980,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4394682,Caladenia evanescens,Semaphore Spider Orchid,Caladenia evanescens,https://id.biodiversity.org.au/taxon/apni/51398984,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391047,Caladenia excelsa,Giant Spider-orchid,Caladenia excelsa,https://id.biodiversity.org.au/taxon/apni/51398986,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4394314,Caladenia graniticola,Pingaring Spider Orchid,Caladenia graniticola,https://id.biodiversity.org.au/taxon/apni/51399057,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4393933,Caladenia granitora,Granite Spider Orchid,Caladenia granitora,https://id.biodiversity.org.au/taxon/apni/51399059,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4392074,Caladenia harringtoniae,Harrington's Spider-orchid,Caladenia harringtoniae,https://id.biodiversity.org.au/taxon/apni/51399061,dr2201,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'VU'}]",Vulnerable,VU
4391452,Caladenia hoffmanii,Hoffman's Spider-orchid,Caladenia hoffmanii,https://id.biodiversity.org.au/taxon/apni/51399084,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4393060,Caladenia hopperiana,Boddington Spider Orchid,Caladenia hopperiana,https://id.biodiversity.org.au/taxon/apni/51399086,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4394026,Caladenia huegelii,King Spider-orchid,Caladenia huegelii,https://id.biodiversity.org.au/taxon/apni/51399090,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4393936,Caladenia integra,Smooth-lipped Spider Orchid,Caladenia integra,https://id.biodiversity.org.au/taxon/apni/51399105,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4392333,Caladenia interjacens,Walpole Spider Orchid,Caladenia interjacens,https://id.biodiversity.org.au/taxon/apni/51399109,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4393638,Caladenia leucochila,Collie Spider Orchid,Caladenia leucochila,https://id.biodiversity.org.au/taxon/apni/51399129,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4392240,Caladenia lodgeana,Lodge's Spider-orchid,Caladenia lodgeana,https://id.biodiversity.org.au/taxon/apni/51399138,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4393450,Caladenia longicauda subsp. extrema,,Caladenia longicauda subsp. extrema,https://id.biodiversity.org.au/taxon/apni/51399156,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391442,Caladenia longicauda subsp. insularis,,Caladenia longicauda subsp. insularis,https://id.biodiversity.org.au/taxon/apni/51399158,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393972,Caladenia longicauda subsp. minima,,Caladenia longicauda subsp. minima,https://id.biodiversity.org.au/taxon/apni/51399164,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4393085,Caladenia longifimbriata,Green-comb Spider Orchid,Caladenia longifimbriata,https://id.biodiversity.org.au/taxon/apni/51399172,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391038,Caladenia luteola,Lemon Spider Orchid,Caladenia luteola,https://id.biodiversity.org.au/taxon/apni/51399179,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4394594,Caladenia melanema,Ballerina Orchid,Caladenia melanema,https://id.biodiversity.org.au/taxon/apni/51399195,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391014,Caladenia multiplex,Bulbarnet Spider Orchid,Caladenia multiplex,https://id.biodiversity.org.au/name/apni/51415198,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4393750,Caladenia nivalis,Exotic Spider Orchid,Caladenia nivalis,https://id.biodiversity.org.au/taxon/apni/51399219,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4390623,Caladenia perangusta,,Caladenia perangusta,https://id.biodiversity.org.au/taxon/apni/51399261,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4390550,Caladenia pholcoidea subsp. augustensis,Augusta White Spider Orchid,Caladenia pholcoidea subsp. augustensis,https://id.biodiversity.org.au/taxon/apni/51399271,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393745,Caladenia pluvialis,,Caladenia pluvialis,https://id.biodiversity.org.au/taxon/apni/51399279,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392119,Caladenia postea,Dark-tipped Spider Orchid,Caladenia postea,https://id.biodiversity.org.au/taxon/apni/51399283,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392340,Caladenia procera,Carbunup King Spider Orchid,Caladenia procera,https://id.biodiversity.org.au/taxon/apni/51399287,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391296,Caladenia speciosa,Sandplain White Spider Orchid,Caladenia speciosa,https://id.biodiversity.org.au/taxon/apni/51399377,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4392603,Caladenia startiorum,Start's Spider Orchid,Caladenia startiorum,https://id.biodiversity.org.au/taxon/apni/51399381,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392735,Caladenia swartsiorum,,Caladenia swartsiorum,https://id.biodiversity.org.au/taxon/apni/51399395,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392739,Caladenia uliginosa subsp. patulens,Frail Spider Orchid,Caladenia uliginosa subsp. patulens,https://id.biodiversity.org.au/taxon/apni/51399426,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391400,Caladenia ultima,Late Spider Orchid,Caladenia ultima,https://id.biodiversity.org.au/taxon/apni/51399430,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392420,Caladenia validinervia,,Caladenia validinervia,https://id.biodiversity.org.au/taxon/apni/51399436,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391386,Caladenia viridescens,Dunsborough Spider-orchid,Caladenia viridescens,https://id.biodiversity.org.au/taxon/apni/51399448,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391330,Caladenia wanosa,Kalbarri Spider Orchid,Caladenia wanosa,https://id.biodiversity.org.au/taxon/apni/51399458,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4392653,Caladenia williamsiae,William's Spider Orchid,Caladenia williamsiae,https://id.biodiversity.org.au/taxon/apni/51399462,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391030,Caladenia winfieldii,Majestic Spider Orchid,Caladenia winfieldii,https://id.biodiversity.org.au/taxon/apni/51399464,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4390963,Caladenia x hopperi,,Caladenia x hopperi,https://id.biodiversity.org.au/taxon/apni/51290514,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392663,Caladenia x triangularis,Shy Spider Orchid,Caladenia x triangularis,https://id.biodiversity.org.au/taxon/apni/51399418,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4392722,Calandrinia butcherensis,,Calandrinia butcherensis,https://id.biodiversity.org.au/taxon/apni/51291754,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391705,Calandrinia dielsii,,Calandrinia dielsii,https://id.biodiversity.org.au/node/apni/2901589,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4390618,Calandrinia kalanniensis,,Calandrinia kalanniensis,https://id.biodiversity.org.au/node/apni/2896130,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392265,Calandrinia lefroyensis,,Calandrinia lefroyensis,https://id.biodiversity.org.au/name/apni/51253657,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391358,Calandrinia mirabilis,,Calandrinia mirabilis,https://id.biodiversity.org.au/name/apni/245356,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392795,Calandrinia operta,,Calandrinia operta,https://id.biodiversity.org.au/node/apni/7807232,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394797,Calandrinia oraria,,Calandrinia oraria,https://id.biodiversity.org.au/taxon/apni/51291762,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394348,Calandrinia quartzitica,,Calandrinia quartzitica,https://id.biodiversity.org.au/name/apni/51253607,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392592,Calandrinia rubrisabulosa,,Calandrinia rubrisabulosa,https://id.biodiversity.org.au/taxon/apni/51291771,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4391482,Calandrinia sp. Bayswater (C. Andrews s.n. 11/1902) PN,Parakeelya,Calandrinia,https://id.biodiversity.org.au/taxon/apni/51291749,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391446,Calandrinia sp. Berry Springs (M.O. Parker 855) PN,,Calandrinia sp. Berry Springs (M.O.Parker 855),https://id.biodiversity.org.au/node/apni/2901069,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391148,Calandrinia sp. Boolardy Station (P. Jayasekara 719-JHR-01),,Calandrinia sp. Boolardy Station (P.Jayasekara 719-JHR-01),https://id.biodiversity.org.au/name/apni/50605826,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390635,Calandrinia sp. Cape Range (F. Obbens FO 10/18),,Calandrinia sp. Cape Range (F.Obbens FO 10/18),https://id.biodiversity.org.au/name/apni/51346813,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4391410,Calandrinia sp. Edel Land (F. Obbens FO 01/17),,Calandrinia sp. Edel Land (F.Obbens FO 01/17),https://id.biodiversity.org.au/name/apni/51306359,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4393838,Calandrinia sp. Hamelin Station (F. Obbens FO 02/20) PN,Parakeelya,Calandrinia,https://id.biodiversity.org.au/taxon/apni/51291749,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390724,Calandrinia sp. Lennard River (W.V. Fitzgerald 739) PN,Parakeelya,Calandrinia,https://id.biodiversity.org.au/taxon/apni/51291749,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392698,Calandrinia sp. Menzies (F. Hort et al. FH 4100),,Calandrinia sp. Menzies (F.Hort et al. FH 4100),https://id.biodiversity.org.au/name/apni/50606081,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393970,Calandrinia sp. Mt Vernon Station (T.L. Setter 427) PN,Parakeelya,Calandrinia,https://id.biodiversity.org.au/taxon/apni/51291749,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394766,Calandrinia sp. Nanutarra (F. Obbens FO 08/18),,Calandrinia sp. Nanutarra (F.Obbens FO 08/18),https://id.biodiversity.org.au/name/apni/51346816,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393507,Calandrinia sp. Torndirrup (S.D. Hopper et al. SDH 8712) PN,,Calandrinia sp. Torndirrup (S.D.Hopper et al. SDH 8712),https://id.biodiversity.org.au/name/apni/51415710,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4394735,Calandrinia sp. Warriedar (F. Obbens 04/09),,Calandrinia sp. Warriedar (F.Obbens 04/09),https://id.biodiversity.org.au/node/apni/2899828,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4393428,Calandrinia umbelliformis,,Calandrinia umbelliformis,https://id.biodiversity.org.au/node/apni/7807684,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391856,Calandrinia uncinella,,Calandrinia uncinella,https://id.biodiversity.org.au/name/apni/51342758,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393537,Calandrinia vernicosa,,Calandrinia vernicosa,https://id.biodiversity.org.au/node/apni/2887123,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392961,Calandrinia wilsonii,,Calandrinia wilsonii,https://id.biodiversity.org.au/name/apni/51253705,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4390760,Calectasia browneana,,Calectasia browneana,https://id.biodiversity.org.au/node/apni/2891283,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4390880,Calectasia cyanea,Blue Tinsel Lily,Calectasia cyanea,https://id.biodiversity.org.au/node/apni/2890692,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4392111,Calectasia elegans,Elegant Tinsel Lily,Calectasia elegans,https://id.biodiversity.org.au/taxon/apni/51283236,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392354,Calectasia grandiflora,Blue Tinsel Lily,Calectasia grandiflora,https://id.biodiversity.org.au/taxon/apni/51283232,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4393315,Calectasia jubilaea,Jubilee Tinsel Lily,Calectasia jubilaea,https://id.biodiversity.org.au/taxon/apni/51283238,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392474,Calectasia keigheryi,,Calectasia keigheryi,https://id.biodiversity.org.au/node/apni/2901230,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392830,Calectasia obtusa,,Calectasia obtusa,https://id.biodiversity.org.au/node/apni/2917614,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4392627,Calectasia palustris,,Calectasia palustris,https://id.biodiversity.org.au/node/apni/2903890,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4390584,Calectasia pignattiana,Stilted Tinsel Lily,Calectasia pignattiana,https://id.biodiversity.org.au/node/apni/2895461,dr2201,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'VU'}]",Vulnerable,VU
4391747,Calochilus pruinosus,Plains Beard-orchid,Calochilus pruinosus,https://id.biodiversity.org.au/taxon/apni/51400233,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4393661,Calochilus sp. Boyup Brook (E. Chapman s.n. 12/10/2002),,Calochilus sp. Boyup Brook (E.Chapman s.n. 12/10/2002),https://id.biodiversity.org.au/taxon/apni/51400247,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391729,Calothamnus accedens,,Calothamnus accedens,https://id.biodiversity.org.au/taxon/apni/51288966,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4392277,Calothamnus arcuatus,,Calothamnus arcuatus,https://id.biodiversity.org.au/taxon/apni/51288979,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
