id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,status,sourceStatus
4377060,Semotrachia rossana,Ross River Squat Snail,Semotrachia rossana,https://biodiversity.org.au/afd/taxa/70547b7c-7d87-429d-a585-ad0264be5b9d,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377164,Semotrachia runutjirbana,Runutjirbana Ridge Squat Snail,Semotrachia runutjirbana,https://biodiversity.org.au/afd/taxa/c8a75314-0fd1-4716-960e-78bf295c0cce,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377186,Vincentrachia desmonda,Saddle Creek Rocksnail,Vincentrachia desmonda,https://biodiversity.org.au/afd/taxa/2ff5b7ab-699a-49c4-b23e-e8ce991bc32f,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377204,Sminthopsis psammophila,Sandhill Dunnart,Sminthopsis psammophila,https://biodiversity.org.au/afd/taxa/c8204326-242d-4c03-adf5-8c32d60cff6c,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377201,Pseudomys fieldi,Shark Bay Mouse,Pseudomys fieldi,https://biodiversity.org.au/afd/taxa/edcf01fa-7b87-4bfe-b8ae-8b1a4b08f777,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable (extinct in NT)'}]",Vulnerable,Vulnerable (extinct in NT)
4377104,Notomys amplus,Short-tailed Hopping-mouse,Notomys amplus,https://biodiversity.org.au/afd/taxa/a84b9233-458d-41ca-ace8-b77fbe9753ef,dr651,"[{'key': 'status', 'value': 'Extinct'}, {'key': 'sourceStatus', 'value': 'Extinct'}]",Extinct,Extinct
4377140,Liopholis slateri,Slater's Egernia,Liopholis slateri,https://biodiversity.org.au/afd/taxa/0c067eab-4872-4eed-81d6-c9b0e18b764d,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377080,Glyphis glyphis,Bizant River Shark,Glyphis glyphis,https://biodiversity.org.au/afd/taxa/0a55566b-830b-437e-8bc3-f9bc294bb47d,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377098,Semotrachia winneckeana,Spencer Gorge Squat Snail,Semotrachia winneckeana,https://biodiversity.org.au/afd/taxa/49a61452-b676-4fa1-987f-172572e3198e,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377180,Bothriembryon spenceri,Spencer’s Tapered Snail,Bothriembryon (Bothriembryon) spenceri,https://biodiversity.org.au/afd/taxa/de87fc4c-e45e-4843-9012-857a70c0c5de,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377079,Semotrachia caupona,Temple Bar Squat Snail,Semotrachia caupona,https://biodiversity.org.au/afd/taxa/375010fc-2d15-45e9-b528-c061632dff78,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377096,Amytornis modestus modestus,Thick-billed Grasswren (macdonnell Ranges),Amytornis (Amytornis) modestus modestus,https://biodiversity.org.au/afd/taxa/8e0e9a30-6fc4-43fe-951f-0c6ca468e2ef,dr651,"[{'key': 'status', 'value': 'Extinct'}, {'key': 'sourceStatus', 'value': 'Extinct'}]",Extinct,Extinct
4377071,Amytornis modestus indulkanna,Thick-billed Grasswren (western),Amytornis (Amytornis) modestus indulkanna,https://biodiversity.org.au/afd/taxa/1309cbb2-5187-4687-9045-042c371100f9,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377250,Amphidromus cognatus,Tiwi Islands Treesnail,Amphidromus (Syndromus) cognatus,https://biodiversity.org.au/afd/taxa/e7b52a3b-6575-495b-a2b3-e3f0e0e2fbc1,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377083,Trachiopsis victoriana,Victoria River Squat Snail,Trachiopsis victoriana,https://biodiversity.org.au/afd/taxa/dc54f992-59d3-47f7-ae06-9064b28eceba,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377181,Vidumelon wattii,Watt’s Multicoiled Snail,Vidumelon wattii,https://biodiversity.org.au/afd/taxa/3aedec6e-62ce-4644-b013-3bd55d50b6f5,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377122,Dasyurus geoffroii,Western Quoll,Dasyurus geoffroii,https://biodiversity.org.au/afd/taxa/a2260672-36df-48be-8a9e-d85a77237ba5,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable (extinct in NT)'}]",Vulnerable,Vulnerable (extinct in NT)
4377094,Amytornis woodwardi,White-throated Grasswren,Amytornis (Magnamytis) woodwardi,https://biodiversity.org.au/afd/taxa/efee8cb8-20c0-4d35-84b5-c0e904723697,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377074,Epthianura crocea tunneyi,Yellow Chat (alligator Rivers),Epthianura (Aurepthianura) crocea tunneyi,https://biodiversity.org.au/afd/taxa/ddbd8b01-aeed-404b-a198-fa2a9b25ae3e,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377162,Lucasium occultum,Yellow-snouted Ground Gecko,Lucasium occultum,https://biodiversity.org.au/afd/taxa/7d4bcf92-97c8-4908-bc94-7e97c9ae4960,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377146,Varanus panoptes,Yellow-spotted Monitor,Varanus panoptes,https://biodiversity.org.au/afd/taxa/fc42119f-8598-46ef-8d84-b2c5f80e819c,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
